Material Index,Materials Difficulty,Questions Numbers,Topics
1114,0.6100000000000003,1,0
1115,0.6200000000000003,1,0
1116,4.62,3,0
1117,0.6300000000000003,1,2
1118,1.31,2,1
1119,0.6400000000000003,1,3
1120,0.6500000000000004,1,3
1121,3.24,4,4
1122,0.6600000000000004,1,1
1123,6.49,5,1
1124,5.59,4,0
1125,2.6500000000000004,3,1
1126,0.6700000000000004,1,4
1127,0.6800000000000004,1,1
1128,0.6900000000000004,1,0
1129,5.6000000000000005,3,3
1130,0.0,1,0
1131,2.66,3,3
1132,0.01,1,1
1133,1.32,2,2
1134,0.02,1,3
1135,4.630000000000001,3,3
1136,5.61,4,1
1137,0.03,1,0
1138,0.04,1,3
1139,0.05,1,0
1140,0.06,1,2
1141,0.07,1,4
1142,0.08,1,0
1143,0.09,1,4
1144,0.0999999999999999,1,0
1145,0.1099999999999999,1,4
1146,1.33,2,1
1147,0.1199999999999999,1,2
1148,3.25,3,4
1149,3.26,3,4
1150,0.1299999999999999,1,2
1151,0.1399999999999999,1,2
1152,1.34,2,4
1153,5.62,4,2
1154,6.5,4,3
1155,0.15,1,4
1156,0.16,1,4
1157,4.640000000000001,4,4
1158,0.17,1,0
1159,0.18,1,0
1160,1.35,2,0
1161,5.630000000000001,4,4
1162,1.36,2,1
1163,5.640000000000001,4,0
1164,0.19,1,0
1165,3.27,3,3
1166,5.65,4,4
1167,0.2,1,0
1168,0.21,1,0
1169,3.28,3,3
1170,0.22,1,4
1171,0.23,1,0
1172,0.24,1,4
1173,6.51,4,2
1174,4.65,4,3
1175,1.37,2,0
1176,1.38,2,4
1177,0.25,1,4
1178,5.66,4,4
1179,6.5200000000000005,4,2
1180,0.26,1,1
1181,1.39,2,4
1182,0.2700000000000001,1,2
1183,0.2800000000000001,1,4
1184,0.2900000000000001,1,4
1185,5.67,4,4
1186,0.3000000000000001,1,4
1187,0.3100000000000001,1,4
1188,2.6700000000000004,3,2
1189,1.4,2,1
1190,1.41,2,0
1191,0.3200000000000001,1,2
1192,0.3300000000000001,1,3
1193,0.3400000000000001,1,4
1194,0.3500000000000001,1,0
1195,4.66,4,2
1196,0.3600000000000001,1,4
1197,1.4200000000000002,2,4
1198,0.3700000000000001,1,2
1199,3.29,3,2
1200,1.4300000000000002,2,4
1201,1.4400000000000002,2,1
1202,0.3800000000000001,1,4
1203,0.3900000000000002,1,0
1204,0.4000000000000002,1,4
1205,0.4100000000000002,1,4
1206,0.4200000000000002,1,4
1207,0.4300000000000002,1,4
1208,0.4400000000000002,1,2
1209,0.4500000000000002,1,3
1210,0.4600000000000002,1,2
1211,0.4700000000000002,1,2
1212,6.53,4,3
1213,0.4800000000000002,1,0
1214,0.4900000000000002,1,0
1215,0.5000000000000002,1,4
1216,1.4500000000000002,2,1
1217,0.5100000000000002,1,4
1218,1.4600000000000002,2,4
1219,2.6800000000000006,3,0
1220,0.5200000000000002,1,0
1221,6.54,4,3
1222,2.6900000000000004,3,4
1223,0.5300000000000002,1,0
1224,0.5400000000000003,1,0
1225,3.3000000000000003,3,4
1226,0.5500000000000003,1,0
1227,0.5600000000000003,1,1
1228,0.5700000000000003,1,1
1229,4.67,4,3
1230,4.680000000000001,3,2
1231,5.680000000000001,4,1
1232,0.5800000000000003,1,1
1233,0.5900000000000003,1,4
1234,0.6000000000000003,1,2
1235,2.0,3,4
1236,4.69,4,3
1237,0.6100000000000003,1,0
1238,0.6200000000000003,1,3
1239,4.0,3,2
1240,1.4700000000000002,2,3
1241,0.6300000000000003,1,3
1242,3.31,3,4
1243,1.4800000000000002,2,4
1244,1.4900000000000002,2,4
1245,0.6400000000000003,1,0
1246,4.01,3,4
1247,0.6500000000000004,1,3
1248,0.6600000000000004,1,3
1249,0.6700000000000004,1,0
1250,1.5000000000000002,2,4
1251,3.3200000000000003,4,0
1252,1.5100000000000002,2,4
1253,0.6800000000000004,1,0
1254,0.6900000000000004,1,0
1255,0.0,2,3
1256,0.01,1,3
1257,0.02,1,0
1258,1.5200000000000002,2,4
1259,2.01,3,2
1260,3.33,3,0
1261,1.5300000000000002,2,4
1262,3.3400000000000003,3,0
1263,1.5400000000000005,2,0
1264,5.69,4,4
1265,1.5500000000000005,3,0
1266,0.03,1,0
1267,2.02,3,2
1268,0.04,1,0
1269,1.5600000000000005,2,3
1270,0.05,1,0
1271,0.06,1,0
1272,0.07,1,0
1273,0.08,1,4
1274,1.5700000000000005,2,4
1275,0.09,1,1
1276,1.5800000000000003,2,4
1277,2.03,3,0
1278,4.02,3,3
1279,4.03,3,4
1280,0.0999999999999999,1,4
1281,1.5900000000000003,2,3
1282,2.04,3,1
1283,0.1099999999999999,1,4
1284,0.1199999999999999,1,1
1285,0.1299999999999999,1,4
1286,1.6000000000000003,1,1
1287,5.0,4,0
1288,6.550000000000001,4,3
1289,0.1399999999999999,1,4
1290,1.6100000000000003,2,0
1291,6.5600000000000005,3,2
1292,0.15,1,0
1293,0.16,1,4
1294,1.6200000000000003,2,1
1295,0.17,1,0
1296,2.05,4,4
1297,1.6300000000000003,2,4
1298,0.18,1,0
1299,4.04,4,4
1300,1.6400000000000003,2,4
1301,0.19,1,0
1302,0.2,1,2
1303,0.21,1,4
1304,5.01,4,1
1305,4.05,3,2
1306,0.22,1,4
1307,4.06,3,2
1308,0.23,1,4
1309,3.35,3,4
1310,0.24,1,0
1311,0.25,1,4
1312,2.06,3,0
1313,0.26,1,1
1314,3.3600000000000003,3,4
1315,0.2700000000000001,1,0
1316,0.2800000000000001,1,1
1317,5.02,4,0
1318,0.2900000000000001,1,4
1319,1.6500000000000004,2,0
1320,2.07,3,3
1321,0.3000000000000001,1,0
1322,0.3100000000000001,1,0
1323,0.3200000000000001,1,4
1324,0.3300000000000001,1,0
1325,0.3400000000000001,1,2
1326,2.08,3,2
1327,0.3500000000000001,1,0
1328,0.3600000000000001,2,4
1329,0.3700000000000001,1,0
1330,3.37,3,3
1331,0.3800000000000001,1,0
1332,6.57,4,3
1333,0.3900000000000002,1,0
1334,0.4000000000000002,1,0
1335,0.4100000000000002,1,0
1336,2.09,3,4
1337,2.1,3,4
1338,0.4200000000000002,1,4
1339,0.4300000000000002,1,4
1340,0.4400000000000002,1,4
1341,0.4500000000000002,1,0
1342,2.11,3,4
1343,5.03,4,0
1344,0.4600000000000002,1,0
1345,0.4700000000000002,1,3
1346,0.4800000000000002,1,1
1347,1.6600000000000004,2,4
1348,4.07,3,4
1349,0.4900000000000002,1,4
1350,0.5000000000000002,1,3
1351,0.5100000000000002,1,4
1352,1.6700000000000004,2,0
1353,0.5200000000000002,1,4
1354,0.5300000000000002,1,0
1355,2.12,3,4
1356,5.04,4,2
1357,1.6800000000000004,2,4
1358,1.6900000000000004,2,4
1359,0.5400000000000003,1,0
1360,0.5500000000000003,1,4
1361,0.5600000000000003,1,4
1362,0.5700000000000003,1,4
1363,0.5800000000000003,1,0
1364,2.13,3,0
1365,6.58,4,2
1366,3.3800000000000003,3,4
1367,1.0,2,4
1368,6.59,3,2
1369,0.5900000000000003,1,4
1370,1.01,2,0
1371,1.02,2,4
1372,0.6000000000000003,1,4
1373,0.6100000000000003,1,4
1374,0.6200000000000003,1,0
1375,3.39,3,2
1376,0.6300000000000003,1,0
1377,0.6400000000000003,1,0
1378,3.4000000000000004,3,4
1379,2.14,3,4
1380,3.41,3,0
1381,0.6500000000000004,1,2
1382,1.03,2,4
1383,2.15,3,4
1384,1.04,2,4
1385,3.4200000000000004,4,4
1386,0.6600000000000004,1,3
1387,0.6700000000000004,1,4
1388,0.6800000000000004,1,4
1389,0.6900000000000004,1,0
1390,0.0,1,4
1391,5.05,4,1
1392,3.43,3,4
1393,1.05,2,4
1394,0.01,1,0
1395,2.16,3,0
1396,0.02,1,0
1397,1.06,3,0
1398,0.03,1,4
1399,0.04,1,4
1400,5.06,4,0
1401,6.6000000000000005,4,2
1402,2.17,3,4
1403,1.07,2,3
1404,2.18,3,4
1405,1.08,2,2
1406,0.05,1,4
1407,0.06,1,4
1408,0.07,1,4
1409,0.08,1,2
1410,0.09,1,2
1411,5.07,4,4
1412,1.09,2,0
1413,1.1,2,0
1414,1.11,2,4
1415,3.4400000000000004,3,4
1416,3.45,3,4
1417,0.0999999999999999,1,0
1418,0.1099999999999999,1,4
1419,0.1199999999999999,1,4
1420,1.12,2,0
1421,1.13,2,4
1422,0.1299999999999999,1,3
1423,0.1399999999999999,1,0
1424,0.15,1,4
1425,0.16,1,3
1426,0.17,1,0
1427,0.18,1,4
1428,0.19,1,3
1429,0.2,1,0
1430,0.21,1,0
1431,1.14,2,4
1432,5.08,4,4
1433,3.4600000000000004,3,0
1434,6.61,4,4
1435,0.22,1,4
1436,0.23,1,4
1437,4.08,3,2
1438,5.09,4,2
1439,0.24,1,4
1440,0.25,1,4
1441,0.26,1,4
1442,3.47,3,2
1443,6.62,4,4
1444,3.4800000000000004,3,0
1445,0.2700000000000001,1,4
1446,1.15,3,2
1447,0.2800000000000001,1,4
1448,1.16,2,3
1449,0.2900000000000001,1,4
1450,0.3000000000000001,1,4
1451,0.3100000000000001,1,4
1452,0.3200000000000001,1,0
1453,4.09,3,2
1454,3.49,3,0
1455,4.1,3,0
1456,0.3300000000000001,1,4
1457,0.3400000000000001,1,0
1458,0.3500000000000001,1,0
1459,2.19,3,3
1460,1.17,2,0
1461,0.3600000000000001,1,4
1462,0.3700000000000001,1,0
1463,0.3800000000000001,1,4
1464,0.3900000000000002,1,4
1465,0.4000000000000002,1,1
1466,0.4100000000000002,1,4
1467,4.11,4,2
1468,3.5,3,2
1469,4.12,3,3
1470,3.51,3,4
1471,0.4200000000000002,1,1
1472,0.4300000000000002,1,4
1473,0.4400000000000002,1,2
1474,0.4500000000000002,1,2
1475,0.4600000000000002,1,0
1476,1.18,2,0
1477,6.630000000000001,4,4
1478,0.4700000000000002,1,4
1479,0.4800000000000002,1,1
1480,0.4900000000000002,1,0
1481,6.640000000000001,4,3
1482,0.5000000000000002,1,4
1483,5.1,4,4
1484,0.5100000000000002,1,4
1485,0.5200000000000002,1,1
1486,0.5300000000000002,1,0
1487,0.5400000000000003,1,0
1488,0.5500000000000003,1,4
1489,0.5600000000000003,1,0
1490,0.5700000000000003,1,4
1491,6.65,4,4
1492,0.5800000000000003,1,1
1493,1.19,2,4
1494,2.2,3,2
1495,1.2,2,3
1496,5.11,3,0
1497,0.5900000000000003,1,0
1498,0.6000000000000003,1,4
1499,0.6100000000000003,1,2
1500,0.6200000000000003,1,4
1501,0.6300000000000003,1,4
1502,0.6400000000000003,1,0
1503,0.6500000000000004,1,0
1504,5.12,4,4
1505,2.21,3,4
1506,1.21,2,3
1507,1.22,2,4
1508,5.13,4,0
1509,1.23,2,0
1510,0.6600000000000004,1,3
1511,0.6700000000000004,1,4
1512,0.6800000000000004,1,4
1513,0.6900000000000004,1,1
1514,0.0,1,4
1515,0.01,1,2
1516,5.14,4,4
1517,0.02,1,4
1518,0.03,1,0
1519,0.04,1,3
1520,0.05,1,0
1521,1.24,2,3
1522,0.06,1,0
1523,4.13,4,2
1524,5.15,4,4
1525,3.5200000000000005,3,4
1526,1.25,2,0
1527,1.26,2,2
1528,1.27,3,3
1529,5.16,4,4
1530,0.07,1,2
1531,2.22,3,0
1532,0.08,1,0
1533,0.09,1,0
1534,0.0999999999999999,1,3
1535,2.23,3,4
1536,1.28,3,2
1537,0.1099999999999999,1,3
1538,5.17,4,4
1539,0.1199999999999999,1,0
1540,0.1299999999999999,1,3
1541,2.24,3,4
1542,3.53,3,1
1543,2.25,3,4
1544,0.1399999999999999,1,4
1545,1.29,3,4
1546,6.66,4,2
1547,0.15,1,2
1548,0.16,1,4
1549,2.26,2,1
1550,2.27,3,3
1551,3.54,3,4
1552,2.28,3,1
1553,0.17,1,4
1554,1.3,2,0
1555,1.31,2,1
1556,0.18,1,4
1557,5.18,4,0
1558,1.32,2,4
1559,0.19,1,0
1560,3.5500000000000003,2,0
1561,4.14,3,2
1562,1.33,2,0
1563,0.2,1,0
1564,0.21,1,4
1565,5.19,4,4
1566,0.22,1,0
1567,0.23,1,0
1568,0.24,1,2
1569,5.2,4,0
1570,0.25,1,0
1571,0.26,1,4
1572,0.2700000000000001,1,0
1573,0.2800000000000001,1,4
1574,0.2900000000000001,1,4
1575,0.3000000000000001,1,4
1576,0.3100000000000001,1,4
1577,0.3200000000000001,1,4
1578,0.3300000000000001,1,4
1579,3.5600000000000005,3,0
1580,0.3400000000000001,1,0
1581,0.3500000000000001,1,0
1582,0.3600000000000001,1,0
1583,6.67,4,2
1584,0.3700000000000001,1,0
1585,6.680000000000001,4,4
1586,3.5700000000000003,3,0
1587,0.3800000000000001,1,4
1588,0.3900000000000002,1,4
1589,5.21,4,0
1590,1.34,3,4
1591,0.4000000000000002,1,4
1592,4.15,4,0
1593,4.16,3,4
1594,3.58,3,3
1595,1.35,2,2
1596,0.4100000000000002,2,4
1597,1.36,2,0
1598,2.29,3,3
1599,0.4200000000000002,1,4
1600,0.4300000000000002,1,4
1601,1.37,2,4
1602,0.4400000000000002,1,3
1603,0.4500000000000002,1,1
1604,3.5900000000000003,3,0
1605,0.4600000000000002,1,4
1606,4.17,3,3
1607,0.4700000000000002,1,4
1608,4.18,3,3
1609,0.4800000000000002,1,2
1610,0.4900000000000002,1,2
1611,0.5000000000000002,1,4
1612,4.19,3,1
1613,6.69,4,2
1614,0.5100000000000002,1,3
1615,0.5200000000000002,1,0
1616,0.5300000000000002,1,0
1617,0.5400000000000003,1,4
1618,0.5500000000000003,1,4
1619,3.6000000000000005,3,0
1620,0.5600000000000003,1,0
1621,0.5700000000000003,1,0
1622,2.3000000000000003,3,4
1623,0.5800000000000003,1,2
1624,0.5900000000000003,1,1
1625,0.6000000000000003,1,1
1626,0.6100000000000003,1,3
1627,0.6200000000000003,1,4
1628,2.31,3,0
1629,0.6300000000000003,1,4
1630,0.6400000000000003,1,4
1631,0.6500000000000004,1,2
1632,1.38,2,2
1633,0.6600000000000004,1,0
1634,0.6700000000000004,1,0
1635,1.39,2,0
1636,3.61,2,3
1637,5.22,4,4
1638,0.6800000000000004,1,0
1639,0.6900000000000004,1,2
1640,0.0,1,4
1641,3.62,3,3
1642,1.4,2,4
1643,0.01,1,4
1644,0.02,1,4
1645,0.03,1,4
1646,5.23,4,4
1647,0.04,1,0
1648,0.05,1,1
1649,0.06,1,4
1650,0.07,1,4
1651,0.08,1,2
1652,3.63,3,4
1653,6.0,5,3
1654,0.09,1,0
1655,0.0999999999999999,1,4
1656,2.3200000000000003,3,0
1657,2.33,3,0
1658,0.1099999999999999,1,1
1659,0.1199999999999999,1,2
1660,0.1299999999999999,1,0
1661,0.1399999999999999,1,0
1662,0.15,1,4
1663,3.640000000000001,3,4
1664,3.65,3,0
1665,2.3400000000000003,3,4
1666,1.41,2,4
1667,0.16,1,3
1668,2.35,3,0
1669,0.17,1,0
1670,0.18,1,4
1671,6.01,4,2
1672,0.19,1,1
1673,0.2,1,0
1674,1.4200000000000002,3,0
1675,2.3600000000000003,3,4
1676,0.21,1,4
1677,3.66,3,4
1678,0.22,1,3
1679,2.37,3,4
1680,0.23,1,0
1681,1.4300000000000002,2,4
1682,0.24,1,4
1683,5.24,4,4
1684,0.25,1,1
1685,0.26,1,3
1686,0.2700000000000001,1,3
1687,1.4400000000000002,2,0
1688,0.2800000000000001,1,4
1689,0.2900000000000001,1,4
1690,0.3000000000000001,1,0
1691,0.3100000000000001,1,4
1692,2.3800000000000003,3,2
1693,5.25,4,0
1694,0.3200000000000001,1,1
1695,0.3300000000000001,1,4
1696,0.3400000000000001,1,3
1697,0.3500000000000001,1,1
1698,3.67,3,3
1699,0.3600000000000001,1,1
1700,0.3700000000000001,1,4
1701,3.6800000000000006,3,4
1702,0.3800000000000001,1,4
1703,1.4500000000000002,2,4
1704,0.3900000000000002,1,3
1705,5.26,4,1
1706,4.2,4,4
1707,4.21,4,0
1708,0.4000000000000002,1,1
1709,2.39,3,0
1710,0.4100000000000002,1,0
1711,1.4600000000000002,2,1
1712,0.4200000000000002,1,4
1713,0.4300000000000002,1,0
1714,0.4400000000000002,1,0
1715,1.4700000000000002,2,1
1716,0.4500000000000002,1,3
1717,5.2700000000000005,4,2
1718,0.4600000000000002,1,4
1719,2.4000000000000004,3,0
1720,5.28,3,4
1721,0.4700000000000002,1,0
1722,5.29,4,0
1723,0.4800000000000002,1,0
1724,0.4900000000000002,1,0
1725,0.5000000000000002,1,0
1726,0.5100000000000002,1,0
1727,0.5200000000000002,1,0
1728,5.3,4,4
1729,0.5300000000000002,1,4
1730,1.4800000000000002,2,4
1731,0.5400000000000003,1,4
1732,6.02,5,4
1733,0.5500000000000003,1,4
1734,6.03,6,3
1735,1.4900000000000002,2,0
1736,0.5600000000000003,1,4
1737,3.69,3,0
1738,4.22,3,3
1739,0.5700000000000003,1,0
1740,0.5800000000000003,1,0
1741,3.0,3,4
1742,0.5900000000000003,1,4
1743,0.6000000000000003,1,3
1744,0.6100000000000003,1,4
1745,5.3100000000000005,3,0
1746,5.32,4,3
1747,0.6200000000000003,1,4
1748,1.5000000000000002,2,1
1749,0.6300000000000003,1,4
1750,0.6400000000000003,1,4
1751,1.5100000000000002,2,4
1752,0.6500000000000004,1,3
1753,0.6600000000000004,1,0
1754,0.6700000000000004,1,0
1755,0.6800000000000004,1,4
1756,1.5200000000000002,2,4
1757,3.01,3,3
1758,0.6900000000000004,1,0
1759,0.0,1,2
1760,0.01,1,2
1761,1.5300000000000002,2,4
1762,0.02,1,0
1763,0.03,1,4
1764,0.04,1,2
1765,0.05,1,3
1766,0.06,1,0
1767,0.07,1,3
1768,5.33,4,0
1769,1.5400000000000005,2,3
1770,2.41,3,2
1771,2.4200000000000004,3,4
1772,6.04,4,3
1773,1.5500000000000005,2,4
1774,4.23,3,4
1775,0.08,1,0
1776,0.09,1,0
1777,0.0999999999999999,1,4
1778,5.34,4,4
1779,0.1099999999999999,1,4
1780,3.02,3,2
1781,0.1199999999999999,1,0
1782,3.03,3,0
1783,0.1299999999999999,1,4
1784,1.5600000000000005,2,0
1785,1.5700000000000005,2,0
1786,0.1399999999999999,1,4
1787,0.15,1,4
1788,1.5800000000000003,2,4
1789,2.43,3,0
1790,2.4400000000000004,3,4
1791,0.16,1,4
1792,0.17,1,2
1793,0.18,1,1
1794,6.05,4,3
1795,2.45,3,2
1796,0.19,1,4
1797,5.3500000000000005,4,4
1798,0.2,1,0
1799,0.21,1,1
1800,0.22,1,4
1801,0.23,1,2
1802,0.24,1,4
1803,1.5900000000000003,2,4
1804,0.25,1,4
1805,0.26,1,0
1806,0.2700000000000001,1,0
1807,2.4600000000000004,3,4
1808,0.2800000000000001,1,3
1809,0.2900000000000001,1,0
1810,0.3000000000000001,1,0
1811,0.3100000000000001,1,0
1812,0.3200000000000001,1,1
1813,2.47,3,0
1814,0.3300000000000001,1,4
1815,1.6000000000000003,2,2
1816,5.36,4,0
1817,0.3400000000000001,1,4
1818,0.3500000000000001,1,0
1819,4.24,3,3
1820,0.3600000000000001,1,3
1821,2.4800000000000004,3,4
1822,1.6100000000000003,3,3
1823,6.06,4,1
1824,1.6200000000000003,2,0
1825,0.3700000000000001,1,0
1826,0.3800000000000001,1,4
1827,1.6300000000000003,2,2
1828,0.3900000000000002,1,4
1829,5.37,3,4
1830,0.4000000000000002,1,4
1831,0.4100000000000002,1,0
1832,5.38,4,1
1833,0.4200000000000002,1,4
1834,0.4300000000000002,1,0
1835,6.07,4,2
1836,0.4400000000000002,1,0
1837,0.4500000000000002,1,4
1838,0.4600000000000002,1,0
1839,0.4700000000000002,1,4
1840,0.4800000000000002,1,4
1841,3.04,2,0
1842,0.4900000000000002,1,4
1843,6.08,4,2
1844,3.05,3,4
1845,6.09,4,2
1846,0.5000000000000002,1,0
1847,0.5100000000000002,1,3
1848,0.5200000000000002,1,4
1849,3.06,3,4
1850,3.07,3,0
1851,0.5300000000000002,1,1
1852,0.5400000000000003,1,0
1853,6.1,4,3
1854,1.6400000000000003,2,4
1855,1.6500000000000004,2,4
1856,6.11,3,2
1857,0.5500000000000003,1,0
1858,0.5600000000000003,1,4
1859,0.5700000000000003,1,0
1860,0.5800000000000003,1,4
1861,0.5900000000000003,1,4
1862,1.6600000000000004,3,4
1863,0.6000000000000003,1,0
1864,0.6100000000000003,1,4
1865,1.6700000000000004,3,4
1866,1.6800000000000004,2,3
1867,4.25,4,3
1868,0.6200000000000003,1,4
1869,0.6300000000000003,1,4
1870,2.49,3,4
1871,2.5,3,4
1872,0.6400000000000003,1,0
1873,0.6500000000000004,1,4
1874,1.6900000000000004,2,4
1875,0.6600000000000004,1,0
1876,0.6700000000000004,1,3
1877,0.6800000000000004,1,4
1878,1.0,2,1
1879,0.6900000000000004,1,0
1880,1.01,2,3
1881,4.26,3,3
1882,0.0,1,4
1883,5.390000000000001,4,0
1884,4.2700000000000005,3,2
1885,0.01,1,1
1886,3.08,3,2
1887,0.02,1,1
1888,0.03,1,0
1889,6.12,3,0
1890,0.04,1,0
1891,3.09,3,4
1892,1.02,2,4
1893,0.05,1,3
1894,6.13,4,3
1895,1.03,2,1
1896,6.14,3,3
1897,0.06,1,2
1898,0.07,1,0
1899,1.04,2,0
1900,0.08,1,4
1901,0.09,1,4
1902,0.0999999999999999,1,0
1903,0.1099999999999999,1,0
1904,1.05,2,0
1905,6.15,4,2
1906,1.06,2,4
1907,0.1199999999999999,1,2
1908,1.07,2,1
1909,0.1299999999999999,1,0
1910,4.28,4,0
1911,1.08,2,1
1912,0.1399999999999999,1,4
1913,0.15,1,0
1914,1.09,2,4
1915,0.16,1,0
1916,0.17,1,4
1917,0.18,1,4
1918,0.19,1,4
1919,0.2,1,4
1920,6.16,3,2
1921,1.1,2,4
1922,0.21,1,0
1923,0.22,1,2
1924,0.23,1,4
1925,0.24,1,4
1926,0.25,1,4
1927,1.11,2,0
1928,0.26,1,3
1929,0.2700000000000001,1,4
1930,3.1,3,4
1931,0.2800000000000001,1,4
1932,6.17,4,2
1933,0.2900000000000001,1,0
1934,4.29,3,2
1935,5.4,4,4
1936,0.3000000000000001,1,4
1937,0.3100000000000001,1,1
1938,4.3,4,2
1939,0.3200000000000001,1,4
1940,0.3300000000000001,1,4
1941,4.3100000000000005,3,0
1942,0.3400000000000001,1,4
1943,0.3500000000000001,1,4
1944,0.3600000000000001,1,4
1945,6.18,4,3
1946,1.12,3,1
1947,0.3700000000000001,1,2
1948,0.3800000000000001,1,4
1949,6.19,4,2
1950,0.3900000000000002,1,4
1951,0.4000000000000002,1,0
1952,0.4100000000000002,1,0
1953,0.4200000000000002,1,0
1954,0.4300000000000002,1,4
1955,0.4400000000000002,1,2
1956,0.4500000000000002,1,4
1957,0.4600000000000002,1,0
1958,0.4700000000000002,2,0
1959,0.4800000000000002,1,0
1960,1.13,3,4
1961,0.4900000000000002,2,3
1962,1.14,2,4
1963,0.5000000000000002,1,2
1964,0.5100000000000002,1,0
1965,2.51,3,4
1966,0.5200000000000002,1,1
1967,3.11,3,4
1968,0.5300000000000002,1,4
1969,0.5400000000000003,1,2
1970,0.5500000000000003,1,4
1971,0.5600000000000003,1,4
1972,0.5700000000000003,1,1
1973,5.41,4,3
1974,1.15,2,4
1975,5.42,4,0
1976,0.5800000000000003,1,4
1977,3.12,3,0
1978,5.430000000000001,4,3
1979,2.5200000000000005,3,4
1980,2.53,3,0
1981,0.5900000000000003,1,0
1982,0.6000000000000003,1,0
1983,0.6100000000000003,1,4
1984,0.6200000000000003,1,4
1985,6.2,4,4
1986,2.54,4,2
1987,2.5500000000000003,3,0
1988,0.6300000000000003,1,0
1989,0.6400000000000003,1,4
1990,0.6500000000000004,1,0
1991,2.5600000000000005,3,0
1992,3.13,3,0
1993,0.6600000000000004,1,4
1994,0.6700000000000004,1,4
1995,3.14,3,0
1996,0.6800000000000004,1,4
1997,1.16,2,0
1998,4.32,3,0
1999,0.6900000000000004,1,3
2000,3.15,3,0
2001,0.0,1,0
2002,1.17,2,4
2003,0.01,1,4
2004,1.18,2,3
2005,0.02,1,2
2006,0.03,1,4
2007,0.04,1,4
2008,2.5700000000000003,3,0
2009,0.05,1,4
2010,4.33,3,2
2011,5.44,4,4
2012,0.06,1,0
2013,0.07,1,4
2014,0.08,1,4
2015,0.09,1,1
2016,0.0999999999999999,1,4
2017,0.1099999999999999,1,0
2018,0.1199999999999999,1,4
2019,5.45,4,4
2020,0.1299999999999999,1,4
2021,0.1399999999999999,1,1
2022,0.15,1,4
2023,3.16,3,0
2024,1.19,2,0
2025,0.16,1,4
2026,0.17,1,4
2027,3.17,3,4
2028,5.46,4,0
2029,2.58,3,0
2030,6.21,4,2
2031,0.18,1,4
2032,0.19,1,0
2033,4.34,3,4
2034,0.2,1,1
2035,0.21,1,4
2036,0.22,1,0
2037,3.18,3,4
2038,0.23,1,4
2039,0.24,1,3
2040,3.19,2,0
2041,0.25,1,1
2042,3.2,3,1
2043,6.22,4,3
2044,6.23,4,3
2045,0.26,1,0
2046,2.5900000000000003,3,0
2047,1.2,2,4
2048,2.6000000000000005,4,4
2049,3.21,3,2
2050,4.3500000000000005,3,3
2051,0.2700000000000001,1,4
2052,1.21,2,4
2053,0.2800000000000001,1,4
2054,0.2900000000000001,1,4
2055,0.3000000000000001,1,0
2056,0.3100000000000001,1,2
2057,5.470000000000001,4,4
2058,1.22,2,4
2059,5.48,4,4
2060,3.22,3,0
2061,0.3200000000000001,1,0
2062,2.6100000000000003,3,0
2063,0.3300000000000001,1,0
2064,0.3400000000000001,1,0
2065,0.3500000000000001,1,1
2066,1.23,2,4
2067,0.3600000000000001,1,4
2068,0.3700000000000001,1,3
2069,0.3800000000000001,1,3
2070,4.36,4,3
2071,0.3900000000000002,1,0
2072,1.24,2,2
2073,0.4000000000000002,1,0
2074,0.4100000000000002,1,4
2075,4.37,3,4
2076,0.4200000000000002,1,3
2077,4.38,4,3
2078,1.25,2,0
2079,5.49,4,2
2080,6.24,4,3
2081,0.4300000000000002,1,1
2082,2.62,3,4
2083,0.4400000000000002,1,0
2084,0.4500000000000002,1,1
2085,3.23,3,4
2086,1.26,2,4
2087,5.5,4,0
2088,2.6300000000000003,3,2
2089,0.4600000000000002,1,4
2090,2.640000000000001,3,0
2091,3.24,3,0
2092,0.4700000000000002,1,4
2093,1.27,2,0
2094,3.25,3,0
2095,0.4800000000000002,1,0
2096,1.28,2,0
2097,2.6500000000000004,3,3
2098,5.51,4,3
2099,5.5200000000000005,4,4
2100,1.29,2,0
2101,0.4900000000000002,1,4
2102,0.5000000000000002,1,0
2103,0.5100000000000002,1,4
2104,0.5200000000000002,1,4
2105,0.5300000000000002,1,3
2106,0.5400000000000003,1,4
2107,6.25,3,2
2108,0.5500000000000003,1,4
2109,3.26,3,4
2110,3.27,3,4
2111,6.26,4,2
2112,0.5600000000000003,1,3
2113,0.5700000000000003,1,4
2114,0.5800000000000003,1,0
2115,0.5900000000000003,1,4
2116,4.390000000000001,4,4
2117,4.4,3,3
2118,4.41,4,4
2119,0.6000000000000003,1,4
2120,0.6100000000000003,1,4
2121,0.6200000000000003,1,4
2122,4.42,4,3
2123,3.28,3,1
2124,0.6300000000000003,1,0
2125,4.430000000000001,3,2
2126,5.53,4,0
2127,3.29,3,1
2128,0.6400000000000003,1,4
2129,0.6500000000000004,1,4
2130,4.44,3,2
2131,0.6600000000000004,1,4
2132,2.66,3,4
2133,0.6700000000000004,1,1
2134,2.6700000000000004,3,3
2135,1.3,2,2
2136,4.45,3,4
2137,0.6800000000000004,1,0
2138,0.6900000000000004,1,4
2139,3.3000000000000003,3,4
2140,1.31,2,0
2141,1.32,2,0
2142,2.6800000000000006,3,0
2143,0.0,1,1
2144,2.6900000000000004,3,3
2145,3.31,3,4
2146,0.01,1,0
2147,0.02,1,4
2148,0.03,1,1
